"exam_date"	"exam_year"	"exam_month"	"has_order"	"has_order_b"	"ex_on_behalf"	"count_exts"	"count_names"	"ext_gender"	"names_gender"	"has_child16"	"child16_only"	"b_child16"	"exam_type"	"exam_type_bsv"	"ext_type"	"bastardy_s"	"exam_id"	"rv_id"	"multi_rv_id"
"1753-10-05"	1753	10	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110324"	"WCCDRV36900_0187"	""
"1753-10-08"	1753	10	"no"	0	0	1	2	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110325"	""	""
"1753-10-08"	1753	10	"yes"	1	0	1	4	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110326"	"WCCDRV36900_0188"	""
"1753-10-09"	1753	10	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358110327"	""	""
"1753-10-10"	1753	10	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110328"	""	""
"1753-10-12"	1753	10	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110329"	"WCCDRV36900_0189"	""
"1753-10-16"	1753	10	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110330"	""	""
"1753-10-16"	1753	10	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110331"	""	""
"1753-10-19"	1753	10	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110332"	"WCCDRV36900_0190"	""
"1753-10-20"	1753	10	"yes"	1	0	1	3	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110333"	"WCCDRV36900_0191"	""
"1753-10-20"	1753	10	"no"	0	1	1	2	"m"	"m"	1	1	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358110334"	""	""
"1753-10-25"	1753	10	"no"	0	0	1	1	"f"	"f"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110335"	""	""
"1753-10-25"	1753	10	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110336"	""	""
"1753-10-26"	1753	10	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110337"	""	""
"1753-10-26"	1753	10	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358110338"	""	""
"1753-10-31"	1753	10	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358110320"	""	""
"1753-11-00"	1753	11	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110343"	"WCCDRV36900_0195"	""
"1753-11-00"	1753	11	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110350"	""	""
"1753-11-02"	1753	11	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358110339"	""	""
"1753-11-03"	1753	11	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110340"	"WCCDRV36900_0193"	""
"1753-11-05"	1753	11	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110341"	""	""
"1753-11-05"	1753	11	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110342"	""	""
"1753-11-08"	1753	11	"no"	0	0	1	2	"f"	"f"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358110344"	""	""
"1753-11-12"	1753	11	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110345"	"WCCDRV36900_0196"	""
"1753-11-13"	1753	11	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110346"	"WCCDRV36900_0197"	""
"1753-11-14"	1753	11	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110347"	""	""
"1753-11-15"	1753	11	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110348"	"WCCDRV36900_0198"	""
"1753-11-17"	1753	11	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110349"	"WCCDRV36900_0199"	""
"1753-11-23"	1753	11	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110352"	"WCCDRV36900_0200"	""
"1753-11-26"	1753	11	"no"	0	0	1	2	"m"	"m"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110353"	""	""
"1753-11-26"	1753	11	"yes"	1	0	1	3	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110354"	"WCCDRV36900_0201"	""
"1753-11-27"	1753	11	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110355"	"WCCDRV36900_0203"	""
"1753-11-27"	1753	11	"yes"	1	0	1	3	"f"	"fm"	1	0	1	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358110356"	"WCCDRV36900_0209"	""
"1753-11-27"	1753	11	"yes"	1	0	1	1	"f"	"f"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110358"	"WCCDRV36900_0202"	""
"1753-11-28"	1753	11	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110351"	""	""
"1753-11-28"	1753	11	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110359"	"WCCDRV36900_0204"	""
"1753-11-29"	1753	11	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110360"	"WCCDRV36900_0205"	""
"1753-12-01"	1753	12	"no"	0	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110361"	""	""
"1753-12-01"	1753	12	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110362"	""	""
"1753-12-01"	1753	12	"yes"	1	0	1	1	"f"	"f"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110363"	"WCCDRV36900_0206"	""
"1753-12-01"	1753	12	"yes"	1	0	1	1	"f"	"f"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110364"	"WCCDRV36900_0207"	""
"1753-12-10"	1753	12	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110365"	""	""
"1753-12-10"	1753	12	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110366"	""	""
"1753-12-12"	1753	12	"no"	0	0	1	2	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110367"	""	""
"1753-12-13"	1753	12	"yes"	1	0	1	1	"m"	"m"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110368"	"WCCDRV36900_0208"	""
"1753-12-13"	1753	12	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110369"	"WCCDRV36900_0210"	""
"1753-12-14"	1753	12	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110370"	""	""
"1753-12-15"	1753	12	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110371"	"WCCDRV36900_0211"	""
"1753-12-21"	1753	12	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110372"	""	""
"1753-12-21"	1753	12	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110373"	""	""
"1753-12-21"	1753	12	"yes"	1	0	1	1	"f"	"f"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358110376"	"WCCDRV36900_0212"	""
"1753-12-26"	1753	12	"no"	0	1	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_on_behalf"	"bastard"	"WCCDEP358110377"	""	""
"1753-12-27"	1753	12	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358110378"	""	""
"1753-12-28"	1753	12	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358120033"	""	""
"1754-01-03"	1754	1	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120034"	""	""
"1754-01-04"	1754	1	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120251"	"WCCDRV36900_0314"	""
"1754-01-07"	1754	1	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120036"	"WCCDRV36900_0214"	""
"1754-01-10"	1754	1	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120037"	""	""
"1754-01-11"	1754	1	"no"	0	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120038"	""	""
"1754-01-12"	1754	1	"yes"	1	0	1	2	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120039"	"WCCDRV36900_0215"	""
"1754-01-18"	1754	1	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358120040"	""	""
"1754-01-19"	1754	1	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120041"	""	""
"1754-01-19"	1754	1	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120044"	"WCCDRV36900_0216"	""
"1754-01-22"	1754	1	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120045"	"WCCDRV36900_0217"	""
"1754-01-22"	1754	1	"yes"	1	0	1	3	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120046"	"WCCDRV36900_0218"	""
"1754-01-24"	1754	1	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120047"	"WCCDRV36900_0219"	""
"1754-01-29"	1754	1	"no"	0	0	1	5	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120048"	""	""
"1754-01-29"	1754	1	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120049"	"WCCDRV36900_0220"	""
"1754-02-00"	1754	2	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120062"	"WCCDRV36900_0228"	""
"1754-02-05"	1754	2	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120050"	""	""
"1754-02-07"	1754	2	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120051"	""	""
"1754-02-07"	1754	2	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120052"	"WCCDRV36900_0221"	""
"1754-02-08"	1754	2	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120053"	"WCCDRV36900_0222"	""
"1754-02-08"	1754	2	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120054"	"WCCDRV36900_0223"	""
"1754-02-09"	1754	2	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120055"	"WCCDRV36900_0224"	""
"1754-02-11"	1754	2	"no"	0	0	1	3	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120056"	""	""
"1754-02-20"	1754	2	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120057"	""	"WCCDRV36900_0225 | WCCDRV36900_0233"
"1754-02-23"	1754	2	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120058"	""	""
"1754-02-23"	1754	2	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120059"	"WCCDRV36900_0231"	""
"1754-02-23"	1754	2	"yes"	1	0	1	3	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120060"	"WCCDRV36900_0226"	""
"1754-02-23"	1754	2	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120061"	"WCCDRV36900_0227"	""
"1754-02-25"	1754	2	"yes"	1	0	1	1	"m"	"m"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120063"	"WCCDRV36900_0229"	""
"1754-02-25"	1754	2	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120064"	"WCCDRV36900_0230"	""
"1754-02-25"	1754	2	"no"	0	0	1	2	"f"	"f"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358120065"	""	""
"1754-02-25"	1754	2	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120066"	"WCCDRV36900_0232"	""
"1754-02-26"	1754	2	"yes"	1	1	1	2	"f"	"f"	1	1	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358120069"	"WCCDRV36900_0235"	""
"1754-03-01"	1754	3	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358120067"	""	""
"1754-03-06"	1754	3	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120070"	"WCCDRV36900_0238"	""
"1754-03-06"	1754	3	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120071"	""	""
"1754-03-06"	1754	3	"yes"	1	0	1	2	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120072"	"WCCDRV36900_0236"	""
"1754-03-06"	1754	3	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120073"	"WCCDRV36900_0237"	""
"1754-03-15"	1754	3	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120074"	"WCCDRV36900_0239"	""
"1754-03-16"	1754	3	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120075"	"WCCDRV36900_0240"	""
"1754-03-20"	1754	3	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120076"	"WCCDRV36900_0241"	""
"1754-03-21"	1754	3	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120077"	"WCCDRV36900_0242"	""
"1754-03-21"	1754	3	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120078"	"WCCDRV36900_0242"	""
"1754-03-23"	1754	3	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120079"	"WCCDRV36900_0243"	""
"1754-03-25"	1754	3	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120108"	""	""
"1754-03-27"	1754	3	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120080"	""	""
"1754-03-27"	1754	3	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358120081"	""	""
"1754-03-28"	1754	3	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120082"	"WCCDRV36900_0244"	""
"1754-03-28"	1754	3	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120083"	"WCCDRV36900_0245"	""
"1754-04-01"	1754	4	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120084"	"WCCDRV36900_0246"	""
"1754-04-02"	1754	4	"yes"	1	0	1	5	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120085"	"WCCDRV36900_0247"	""
"1754-04-03"	1754	4	"yes"	1	0	1	2	"f"	"f"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120086"	"WCCDRV36900_0248"	""
"1754-04-09"	1754	4	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120087"	"WCCDRV36900_0250"	""
"1754-04-09"	1754	4	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120088"	"WCCDRV36900_0249"	""
"1754-04-15"	1754	4	"yes"	1	0	1	2	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120089"	"WCCDRV36900_0251"	""
"1754-04-19"	1754	4	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120090"	""	""
"1754-04-24"	1754	4	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120091"	"WCCDRV36900_0253"	""
"1754-04-25"	1754	4	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120092"	""	""
"1754-04-26"	1754	4	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120093"	""	""
"1754-04-27"	1754	4	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120094"	"WCCDRV36900_0252"	""
"1754-05-03"	1754	5	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358120095"	""	""
"1754-05-05"	1754	5	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120114"	""	""
"1754-05-06"	1754	5	"yes"	1	1	1	4	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120096"	"WCCDRV36900_0394"	""
"1754-05-07"	1754	5	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120116"	""	""
"1754-05-08"	1754	5	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120097"	""	""
"1754-05-08"	1754	5	"yes"	1	1	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358120098_218"	"WCCDRV36900_0255"	""
"1754-05-08"	1754	5	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120099"	""	""
"1754-05-10"	1754	5	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120100"	""	""
"1754-05-10"	1754	5	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120101"	"WCCDRV36900_0256"	""
"1754-05-11"	1754	5	"no"	0	0	1	4	"m"	"fm"	1	0	0	"vagrancy"	"sv"	"single_examinant"	""	"WCCDEP358120102"	""	""
"1754-05-14"	1754	5	"yes"	1	0	1	2	"f"	"f"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120103"	"WCCDRV36900_0257"	""
"1754-05-17"	1754	5	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120104"	"WCCDRV36900_0258"	""
"1754-05-24"	1754	5	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120105"	"WCCDRV36900_0265"	""
"1754-05-25"	1754	5	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120106"	"WCCDRV36900_0266"	""
"1754-05-25"	1754	5	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120107"	""	""
"1754-05-29"	1754	5	"yes"	1	0	1	2	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120109"	"WCCDRV36900_0269"	""
"1754-05-29"	1754	5	"no"	0	1	1	5	"m"	"fm"	1	1	1	"settlement"	"sv"	"single_examinant"	"bastard"	"WCCDEP358120110"	""	""
"1754-05-30"	1754	5	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120112"	"WCCDRV36900_0268"	""
"1754-05-31"	1754	5	"no"	0	0	1	5	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120113"	""	""
"1754-06-07"	1754	6	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358120115"	""	""
"1754-06-10"	1754	6	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120117"	"WCCDRV36900_0270"	""
"1754-06-10"	1754	6	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120125"	"WCCDRV36900_0275"	""
"1754-06-11"	1754	6	"no"	0	0	1	4	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120118"	""	""
"1754-06-12"	1754	6	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120119"	""	""
"1754-06-12"	1754	6	"yes"	1	1	1	1	"f"	"f"	1	1	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358120120"	"WCCDRV36900_0271"	""
"1754-06-12"	1754	6	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120121"	"WCCDRV36900_0272"	""
"1754-06-12"	1754	6	"yes"	1	0	1	2	"m"	"m"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120122"	"WCCDRV36900_0273"	""
"1754-06-18"	1754	6	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120123"	""	""
"1754-06-18"	1754	6	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120124"	"WCCDRV36900_0274"	""
"1754-06-19"	1754	6	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120126"	""	""
"1754-06-19"	1754	6	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120127"	"WCCDRV36900_0276"	""
"1754-06-22"	1754	6	"no"	0	0	1	3	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120128"	""	""
"1754-06-24"	1754	6	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120129"	""	""
"1754-06-25"	1754	6	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120130"	""	""
"1754-06-25"	1754	6	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120131"	"WCCDRV36900_0277"	""
"1754-06-26"	1754	6	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120132"	""	""
"1754-06-27"	1754	6	"yes"	1	0	1	4	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120133"	""	"WCCDRV36900_0279 | WCCDRV36900_0280"
"1754-06-27"	1754	6	"yes"	1	0	1	1	"f"	"f"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120135"	"WCCDRV36900_0278"	""
"1754-06-29"	1754	6	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120136"	""	""
"1754-07-00"	1754	7	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120144"	""	""
"1754-07-02"	1754	7	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120137"	""	""
"1754-07-03"	1754	7	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120138"	""	""
"1754-07-05"	1754	7	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120139"	"WCCDRV36900_0320"	""
"1754-07-06"	1754	7	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120140"	""	""
"1754-07-06"	1754	7	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120141"	""	""
"1754-07-06"	1754	7	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120142"	""	""
"1754-07-06"	1754	7	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120143"	""	""
"1754-07-10"	1754	7	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120145"	""	""
"1754-07-12"	1754	7	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120146"	""	""
"1754-07-13"	1754	7	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358120147"	""	""
